2.974;530;203;300;200
2.994;530;203;200;199
3.028;530;203;200;199
3.063;530;203;200;199
3.095;530;204;200;199
3.131;531;203;200;199
3.162;530;204;200;199
3.195;531;203;200;199
3.230;530;203;200;199
3.262;531;203;200;199
3.294;531;203;200;199
3.330;531;203;200;199
3.362;531;204;200;199
3.394;531;203;200;199
3.430;530;204;200;199
3.460;531;204;200;199
3.492;531;204;200;199
3.530;531;203;200;199
3.562;530;204;200;199
3.595;530;203;200;199
3.630;531;204;200;199
3.662;530;204;200;199
3.695;531;204;200;199
3.729;531;204;200;199
3.762;530;203;200;199
3.794;530;203;200;199
3.831;531;203;200;199
3.863;530;203;200;199
3.895;530;203;200;199
3.930;531;203;200;199
3.963;530;203;200;199
3.995;531;204;200;199
4.031;530;204;200;199
4.063;530;203;200;199
4.095;530;203;200;199
4.130;531;203;200;199
4.163;530;203;200;199
4.195;531;203;200;199
4.230;531;203;200;199
4.263;531;203;200;199
4.294;531;204;200;199
4.330;530;203;200;199
4.363;530;203;200;199
4.395;531;203;200;199
4.430;530;203;200;199
4.468;530;203;200;199
4.497;531;204;200;199
4.530;531;203;200;199
4.563;531;203;200;199
4.596;531;203;200;199
4.631;531;204;200;199
4.663;531;203;200;199
4.695;530;204;200;199
4.731;531;203;200;199
4.762;530;204;200;199
4.794;530;204;200;199
4.830;531;204;200;199
4.863;531;203;200;199
4.893;531;204;200;199
4.930;530;203;200;199
4.962;530;204;200;199
4.994;530;203;200;199
5.031;530;204;200;199
5.062;530;203;200;199
5.095;531;204;200;199
5.131;531;203;200;199
5.163;530;203;200;199
5.195;531;203;200;199
5.231;531;203;200;199
5.263;531;203;200;199
5.295;530;204;200;199
5.331;531;203;200;199
5.363;531;203;200;199
5.395;531;203;200;199
5.432;531;204;200;199
5.463;531;203;200;199
5.495;531;204;200;199
5.531;531;203;200;199
5.563;531;203;200;199
5.595;531;203;200;199
5.632;531;204;200;199
5.663;530;203;200;199
5.695;530;204;200;199
5.731;530;203;200;199
5.763;530;204;200;199
5.795;531;204;200;199
5.831;530;204;200;199
5.863;530;203;200;199
5.895;531;203;200;199
5.931;530;204;200;199
5.963;530;203;200;199
5.995;531;203;200;199
6.031;530;203;200;199
6.063;531;203;200;199
6.095;530;203;200;199
6.132;531;203;200;199
6.163;531;203;200;199
6.195;531;203;200;199
6.231;530;203;200;199
6.263;531;203;200;199
6.295;531;204;200;199
6.331;531;204;200;199
6.363;531;204;200;199
6.395;531;203;200;199
6.431;531;203;200;199
6.463;531;203;200;199
6.495;530;203;200;199
6.531;530;203;200;199
6.563;530;203;200;199
6.595;530;203;200;199
6.632;531;204;200;199
6.664;531;203;200;199
6.695;530;204;200;199
6.731;530;203;200;199
6.763;530;203;200;199
6.795;530;203;200;199
6.831;530;204;200;199
6.863;530;203;200;199
6.895;531;204;200;199
6.931;531;204;200;199
6.963;531;203;200;199
6.995;531;203;200;199
7.031;531;203;200;199
7.063;530;203;200;199
7.095;530;204;200;199
7.132;531;203;200;199
7.164;531;203;200;199
7.196;531;203;200;199
7.231;531;203;200;199
7.263;531;203;200;199
7.296;531;203;200;199
7.332;531;203;200;199
7.364;530;203;200;199
7.395;531;204;200;199
7.431;531;203;200;199
7.463;531;203;200;199
7.495;530;203;200;199
7.531;531;204;200;199
7.563;530;203;200;199
7.595;530;203;200;199
7.631;531;203;200;199
7.664;530;203;200;199
7.695;530;203;200;199
7.731;531;204;200;199
7.763;531;204;200;199
7.795;530;203;200;199
7.831;531;204;200;199
7.863;530;203;200;199
7.896;531;203;200;199
7.931;530;203;200;199
7.963;531;203;200;199
7.995;531;203;200;199
8.032;531;203;200;199
8.064;531;203;200;198
8.096;531;203;200;198
8.131;531;203;200;305
8.164;530;203;200;305
8.195;531;203;200;305
8.231;530;203;200;305
8.263;531;203;200;305
8.295;531;203;200;305
8.331;531;203;200;305
8.363;531;203;200;305
8.395;530;203;200;305
8.431;530;203;200;305
8.463;530;203;200;305
8.495;530;204;200;305
8.531;530;203;200;305
8.563;530;203;200;305
8.595;530;204;200;305
8.631;530;203;200;305
8.663;530;204;200;305
8.696;530;204;200;305
8.731;530;204;200;305
8.763;530;203;200;305
8.795;530;204;200;305
8.831;530;204;200;305
8.863;530;203;200;305
8.895;530;203;200;305
8.931;530;203;200;305
8.963;530;203;200;305
8.995;530;203;200;305
9.031;530;203;200;305
9.063;530;203;200;305
9.095;530;203;200;305
9.131;530;203;200;305
9.163;530;203;200;305
9.195;530;203;200;305
9.232;530;203;200;305
9.263;530;203;200;305
9.295;530;203;200;305
9.331;530;203;200;305
9.363;530;204;200;305
9.395;530;204;200;305
9.435;530;203;200;305
9.464;530;203;200;305
9.495;530;203;200;305
9.532;530;204;200;305
9.563;530;204;200;305
9.595;530;204;200;305
9.631;530;204;200;305
9.664;530;203;200;305
9.696;530;204;200;305
9.732;530;204;200;305
9.763;530;204;200;305
9.796;530;203;200;305
9.832;530;204;200;305
9.864;530;203;200;305
9.896;530;203;200;305
9.931;530;204;200;305
9.963;530;203;200;305
9.995;530;203;200;305
10.031;530;203;200;305
10.063;530;203;200;305
10.095;530;203;200;305
10.131;530;203;200;305
10.163;530;203;200;305
10.195;530;203;200;305
10.231;530;203;200;305
10.264;530;203;200;305
10.296;530;203;200;305
10.332;530;203;200;305
10.363;530;203;200;305
10.396;530;204;200;305
10.432;530;203;200;305
10.463;530;203;200;305
10.496;530;203;200;305
10.531;530;203;200;305
10.564;530;203;200;305
10.595;530;203;200;305
10.632;530;204;200;305
10.664;530;203;200;305
10.695;530;203;200;305
10.732;531;204;200;305
10.764;531;203;200;305
10.796;531;204;200;305
10.831;531;204;200;305
10.864;531;204;200;305
10.896;531;203;200;305
10.932;531;203;200;305
10.963;531;203;200;305
10.995;531;203;200;305
11.031;531;203;200;305
11.064;531;203;200;305
11.096;531;203;200;305
11.132;531;203;200;305
11.164;531;203;200;305
11.195;531;203;200;305
11.231;531;203;200;305
11.263;530;203;200;305
11.296;530;203;200;305
11.332;530;203;200;305
11.364;531;203;200;305
11.396;531;203;200;305
11.431;531;204;200;305
11.463;531;204;200;305
11.495;531;204;200;305
11.531;531;203;200;305
11.563;531;204;200;305
11.595;531;204;200;305
11.631;531;204;200;305
11.663;531;203;200;305
11.695;531;203;200;305
11.731;531;204;200;305
11.763;531;203;200;305
11.795;531;203;200;305
11.831;531;203;200;305
11.863;531;203;200;305
11.895;531;203;200;305
11.931;531;203;200;305
11.963;531;203;200;305
11.994;531;203;200;305
12.030;531;203;200;305
12.063;531;204;200;305
12.095;531;203;200;305
12.132;531;203;200;305
12.163;531;203;200;305
12.195;531;203;200;305
12.231;531;203;200;305
12.263;531;203;200;305
12.295;531;203;200;305
12.331;531;203;200;305
12.364;531;203;200;305
12.395;531;204;200;305
12.431;531;203;200;305
12.463;531;203;200;305
12.495;531;204;200;305
12.531;531;204;200;305
12.563;531;203;200;305
12.595;531;204;200;305
12.631;531;204;200;305
12.663;531;203;200;305
12.695;531;203;200;305
12.731;531;204;200;305
12.763;531;203;200;199
12.795;531;203;200;198
12.831;531;204;200;199
12.863;531;203;200;199
12.896;531;203;200;198
12.931;531;203;200;305
12.963;531;204;200;305
12.995;531;203;200;305
13.031;531;203;200;305
13.063;531;204;200;305
13.095;531;203;200;198
13.131;531;203;200;199
13.163;531;203;200;199
13.195;530;204;200;198
13.231;530;203;200;305
13.263;531;203;200;305
13.295;531;204;200;305
13.331;531;204;200;305
13.363;531;203;200;305
13.395;530;203;200;305
13.431;530;204;200;305
13.463;531;203;200;305
13.495;530;204;200;305
13.531;530;204;200;305
13.563;530;203;200;305
13.595;530;203;200;305
13.631;530;204;200;305
13.663;530;203;200;305
13.695;530;203;200;305
13.731;530;203;200;305
13.763;530;203;200;305
13.795;530;203;200;305
13.832;531;203;200;305
13.863;530;203;200;305
13.901;530;203;200;305
13.931;530;203;200;305
13.963;531;203;200;305
13.994;531;203;200;305
14.030;531;203;200;305
14.063;530;203;200;305
14.094;531;203;200;305
14.130;531;203;200;305
14.163;531;203;200;305
14.195;531;203;200;305
14.230;531;203;200;305
14.263;531;203;200;305
14.295;531;203;200;305
14.330;531;203;200;305
14.362;531;203;200;305
14.395;531;204;200;305
14.430;531;203;200;305
14.463;531;204;200;305
14.495;531;203;200;305
14.530;531;204;200;305
14.562;531;203;200;305
14.594;531;204;200;305
14.630;531;203;200;305
14.662;531;204;200;305
14.695;531;203;200;305
14.731;531;204;200;305
14.762;531;203;200;305
14.794;531;203;200;305
14.831;531;203;200;305
14.863;531;203;200;305
14.895;531;203;200;305
14.931;531;203;200;305
14.963;531;203;200;305
14.994;531;203;200;305
15.031;531;203;200;305
15.062;531;203;200;305
15.094;531;204;200;305
15.131;531;203;200;305
15.163;531;204;200;305
15.195;531;204;200;305
15.231;531;203;200;305
15.263;531;203;200;305
15.295;531;204;200;305
15.331;531;204;200;305
15.363;531;203;200;305
15.395;531;204;200;305
15.430;531;203;200;305
15.463;531;204;200;305
15.495;531;204;200;305
15.530;530;203;200;305
15.563;530;203;200;305
15.594;531;204;200;305
15.629;530;204;200;305
15.663;531;203;200;305
15.695;530;203;200;305
15.730;530;204;200;305
15.762;530;203;200;305
15.795;531;203;200;305
15.829;531;203;200;305
15.862;531;203;200;305
15.894;531;203;200;305
15.930;531;203;200;305
15.962;531;203;200;305
15.995;531;203;200;305
16.031;531;203;200;305
16.063;531;203;200;305
16.095;531;203;200;305
16.132;531;203;200;305
16.163;531;203;200;305
16.195;531;203;200;305
16.231;531;203;200;305
16.263;531;203;200;305
16.295;531;203;200;305
16.331;531;203;200;305
16.363;531;203;200;305
16.395;531;203;200;305
16.431;531;203;200;305
16.463;531;203;200;305
16.495;531;203;200;305
16.531;531;203;200;305
16.563;531;203;200;305
16.595;531;203;200;305
16.631;531;203;200;305
16.663;531;204;200;305
16.695;531;203;200;305
16.731;531;203;200;305
16.763;531;203;200;305
16.795;531;203;200;305
16.832;531;203;200;305
16.862;531;203;200;305
16.894;531;203;200;305
16.931;531;203;200;305
16.963;531;203;200;305
16.995;531;203;200;305
17.031;531;203;200;305
17.063;531;203;200;305
17.095;531;203;200;305
17.131;531;203;200;305
17.163;531;203;200;305
17.194;530;203;200;305
17.231;531;203;200;305
17.263;531;203;200;305
17.295;531;204;200;305
17.331;531;204;200;305
17.363;531;203;200;305
17.395;531;204;200;305
17.431;531;203;200;305
17.463;531;203;200;305
17.494;531;203;200;305
17.531;531;204;200;305
17.563;531;204;200;305
17.595;531;203;200;305
17.631;531;203;200;305
17.663;531;203;200;305
17.695;531;203;200;305
17.731;531;203;200;305
17.763;531;203;200;305
17.795;531;203;200;305
17.831;531;203;200;305
17.862;531;203;200;305
17.895;531;203;200;305
17.931;531;203;200;305
17.963;531;203;200;305
17.995;531;204;200;305
18.031;531;203;200;305
18.063;531;203;200;305
18.095;531;203;200;305
18.131;531;203;200;305
18.163;531;203;200;305
18.195;531;203;200;305
18.231;531;204;200;305
18.263;531;203;200;305
18.295;531;203;200;305
18.331;531;204;200;305
18.363;531;203;200;305
18.395;531;203;200;305
18.431;531;203;200;305
18.463;531;204;200;305
18.494;531;203;200;305
18.531;531;203;200;305
18.563;531;203;200;305
18.595;531;203;200;199
18.631;531;203;200;305
18.663;531;203;200;305
18.695;531;204;200;305
18.731;531;203;200;305
18.763;531;203;200;305
18.795;531;203;200;305
18.831;531;203;200;305
18.863;531;203;200;305
18.895;531;203;200;305
18.931;530;203;200;305
18.963;531;203;200;305
18.995;531;203;200;305
19.029;530;203;200;198
19.062;530;203;200;198
19.094;531;203;200;199
19.129;530;203;200;199
19.163;530;203;200;199
19.195;531;203;200;199
19.231;531;203;200;199
19.262;531;204;200;199
19.295;531;203;200;199
19.331;531;203;200;199
19.363;531;204;200;199
19.394;531;204;200;199
19.430;531;203;200;199
19.463;531;204;200;199
19.495;531;204;200;199
19.531;531;204;200;199
19.562;531;204;200;199
19.594;531;204;200;199
19.630;530;204;200;199
19.663;531;203;200;199
19.695;531;204;200;199
19.730;531;203;200;199
19.762;531;204;200;199
19.795;531;203;200;199
19.831;531;204;200;199
19.863;531;204;200;199
19.895;531;203;200;199
19.931;531;204;200;199
19.963;531;204;200;199
19.995;531;204;200;199
20.031;531;203;200;199
20.063;531;204;200;199
20.095;531;204;200;199
20.131;531;203;200;199
20.163;531;204;200;199
20.194;531;204;200;199
20.231;531;203;200;199
20.262;531;203;200;199
20.294;531;204;200;199
20.330;531;204;200;199
20.362;531;204;200;199
20.395;531;204;200;199
20.431;531;204;200;199
20.463;531;204;200;199
20.494;531;204;200;199
20.531;531;204;200;199
20.563;531;204;200;199
20.595;531;203;200;199
20.631;531;204;200;199
20.663;531;204;200;199
20.695;531;204;200;199
20.731;531;204;200;200
20.763;531;204;200;200
20.795;531;203;200;200
20.831;531;204;200;200
20.863;531;204;200;200
20.895;531;204;200;200
20.931;531;203;200;200
20.963;531;204;200;200
20.995;531;204;200;200
21.032;531;204;200;200
21.063;531;204;200;200
21.095;531;203;200;200
21.132;531;204;200;200
21.163;531;203;200;200
21.196;531;203;200;200
21.232;531;204;200;200
21.263;531;203;200;200
21.295;531;204;200;200
21.331;531;204;200;200
21.363;531;204;200;200
21.395;531;204;200;200
21.431;531;204;200;200
21.463;531;204;200;200
21.495;531;204;200;200
21.531;531;204;200;200
21.563;531;204;200;200
21.595;531;204;200;200
21.631;531;204;200;200
21.663;531;203;200;200
21.695;531;204;200;200
21.732;531;204;200;200
21.763;531;204;200;200
21.795;531;203;200;200
21.831;531;204;200;200
21.863;531;204;200;200
21.894;531;204;200;200
21.931;531;203;200;200
21.963;531;204;200;200
21.995;531;203;200;200
22.031;531;203;200;200
22.063;531;204;200;200
22.097;531;204;200;200
22.131;531;203;200;200
22.163;531;204;200;200
22.195;531;204;200;200
22.231;531;204;200;200
22.263;531;203;200;200
22.295;531;204;200;200
22.331;531;204;200;200
22.363;531;204;200;200
22.395;530;203;200;200
22.431;531;204;200;200
22.463;531;204;200;200
22.495;531;204;200;200
22.531;531;204;200;200
22.563;531;204;200;200
22.595;531;203;200;200
22.631;531;204;200;200
22.663;531;204;200;200
22.695;531;204;200;200
22.731;531;204;200;200
22.764;530;204;200;200
22.796;531;204;200;200
22.832;531;203;200;200
22.863;531;203;200;200
22.895;531;204;200;200
22.931;531;203;200;200
22.963;531;203;200;200
22.995;531;204;200;200
23.031;531;203;200;200
23.063;531;203;200;200
23.096;531;204;200;200
23.131;530;203;200;200
23.163;531;203;200;200
23.195;531;204;200;200
23.230;531;204;200;200
23.263;531;203;200;200
23.295;531;204;200;200
23.330;531;204;200;200
23.362;531;204;200;200
23.395;531;204;200;200
23.431;531;204;200;200
23.463;531;204;200;200
23.495;531;204;200;200
23.531;531;203;200;200
23.563;531;203;200;200
23.595;531;203;200;200
23.630;531;203;200;200
23.662;530;203;200;200
23.695;531;204;200;200
23.731;531;203;200;200
23.763;531;204;200;200
23.796;531;204;200;200
23.831;531;204;200;200
23.863;531;203;200;200
23.895;531;204;200;200
23.931;531;203;200;200
23.963;531;203;200;200
23.995;531;204;200;200
24.032;531;204;200;200
24.063;531;204;200;200
24.095;531;204;200;200
24.131;531;204;200;200
24.163;531;204;200;200
24.195;531;204;200;200
24.232;531;204;200;200
24.263;531;204;200;200
24.295;531;203;200;200
24.331;531;204;200;200
24.362;531;204;200;200
24.395;531;204;200;200
24.431;531;204;200;200
24.463;531;204;200;200
24.495;531;204;200;200
24.531;531;204;200;200
24.563;531;203;200;200
24.595;531;203;200;200
24.631;531;203;200;200
24.664;531;204;200;200
24.695;531;203;200;200
24.731;531;204;200;200
24.763;531;203;200;200
24.795;531;203;200;200
24.832;531;203;200;200
24.863;531;203;200;200
24.895;531;204;200;200
24.931;531;204;200;200
24.963;530;203;200;200
24.995;531;204;200;200
25.031;531;204;200;200
25.063;531;204;200;200
25.095;531;203;200;200
25.131;531;204;200;200
25.162;531;204;200;200
25.195;531;204;200;200
25.231;530;203;200;200
25.262;531;204;200;200
25.295;531;203;200;200
25.331;531;204;200;200
25.363;531;204;200;200
25.395;531;203;200;200
25.431;531;204;200;200
25.465;531;204;200;200
25.495;531;204;200;200
25.531;531;204;200;200
25.563;531;203;200;200
25.595;531;203;200;200
25.631;531;204;200;200
25.663;531;204;200;200
25.695;531;204;200;200
25.731;531;204;200;200
25.763;531;204;200;200
25.795;531;203;200;200
25.831;531;204;200;200
25.863;531;203;200;200
25.895;531;204;200;200
25.930;531;204;200;200
25.963;531;203;200;200
25.994;531;204;200;200
26.031;531;204;200;200
26.063;531;204;200;200
26.095;531;204;200;200
26.131;531;204;200;200
26.163;531;204;200;200
26.195;531;204;200;200
26.230;531;204;200;200
26.263;531;204;200;200
26.294;531;203;200;200
26.331;531;204;200;200
26.363;531;204;200;200
26.395;531;203;200;200
26.431;531;203;200;200
26.463;531;204;200;200
26.495;531;203;200;200
26.531;531;204;200;200
26.563;531;204;200;200
26.595;531;204;200;200
26.631;530;203;200;200
26.663;531;204;200;200
26.695;531;204;200;200
26.731;531;204;200;200
26.766;531;204;200;200
26.798;530;204;200;200
26.831;531;204;200;200
26.862;531;204;200;200
26.895;531;204;200;200
26.931;531;204;200;200
26.963;531;203;200;200
26.995;531;204;200;200
27.031;531;204;200;200
27.062;531;204;200;200
27.094;531;204;200;200
27.131;531;204;200;200
27.163;531;204;200;200
27.195;531;204;200;200
27.231;531;204;200;200
27.263;531;204;200;200
27.295;531;203;200;200
27.331;531;204;200;200
27.363;531;204;200;200
27.395;531;204;200;200
27.431;531;203;200;200
27.463;531;203;200;200
27.495;531;203;200;200
27.531;531;203;200;200
27.563;531;203;200;200
27.595;531;204;200;200
27.631;531;203;200;200
27.663;531;203;200;200
27.695;531;204;200;200
27.731;531;204;200;200
27.763;531;203;200;200
27.795;531;204;200;200
27.831;531;203;200;200
27.863;531;204;200;200
27.895;531;204;200;200
27.931;531;204;200;200
27.963;531;204;200;200
27.995;531;204;200;200
28.031;531;204;200;200
28.063;531;204;200;200
28.095;531;203;200;200
28.131;531;204;200;200
28.163;531;203;200;200
28.195;531;204;200;200
28.231;531;203;200;200
28.263;531;204;200;200
28.295;531;204;200;200
28.331;531;204;200;200
28.362;531;203;200;200
28.395;531;204;200;200
28.431;531;203;200;200
28.463;531;204;200;200
28.495;531;204;200;200
28.531;531;203;200;200
28.562;531;203;200;200
28.595;531;204;200;200
28.631;531;204;200;200
28.663;531;204;200;200
28.695;531;203;200;200
28.731;531;204;200;200
28.763;531;204;200;200
28.795;531;204;200;200
28.831;531;204;200;200
28.863;531;204;200;200
28.895;531;204;200;200
28.931;531;204;200;200
28.963;531;204;200;200
28.995;531;204;200;200
29.031;531;204;200;200
29.063;531;204;200;200
29.095;531;204;200;200
29.131;531;204;200;200
29.163;531;204;200;200
29.195;531;204;200;200
29.231;531;204;200;200
29.263;531;203;200;200
29.295;531;204;200;200
29.331;531;204;200;200
29.363;531;203;200;200
29.395;531;204;200;200
29.431;531;204;200;200
29.463;531;203;200;200
29.495;531;203;200;200
29.531;530;203;200;200
29.563;531;203;200;200
29.594;531;203;200;200
29.631;531;203;200;200
29.663;531;204;200;200
29.695;531;204;200;200
29.731;531;204;200;200
29.763;531;204;200;200
29.795;531;203;200;200
29.831;531;203;200;200
29.863;531;204;200;200
29.895;531;203;200;200
29.931;531;203;200;200
29.962;531;204;200;200
29.995;531;204;200;200
30.031;531;204;200;200
30.063;531;204;200;200
30.094;531;204;200;200
30.131;531;204;200;200
30.163;531;204;200;200
30.195;531;204;200;200
30.231;531;203;200;200
30.263;531;204;200;200
30.295;531;203;200;200
30.331;531;204;200;200
30.363;531;203;200;200
30.395;531;204;200;200
30.431;531;203;200;200
30.463;531;204;200;200
30.494;531;203;200;200
30.530;531;203;200;200
30.562;531;203;200;200
30.593;531;203;200;200
30.631;531;203;200;200
30.663;531;204;200;200
30.695;531;203;200;200
30.730;531;203;200;200
30.762;531;203;200;200
30.795;531;204;200;200
30.831;531;204;200;200
30.863;531;204;200;200
30.895;531;203;200;200
30.931;531;204;200;200
30.963;531;203;200;200
30.995;531;204;200;200
31.029;531;204;200;200
31.062;531;204;200;200
31.094;531;203;200;200
31.129;531;204;200;200
31.163;530;204;200;200
31.195;531;204;200;200
31.231;531;203;200;200
31.263;531;204;200;200
31.295;531;203;200;200
31.331;531;203;200;200
31.362;531;203;200;200
31.394;531;204;200;200
31.429;531;203;200;200
31.463;531;204;200;200
31.495;531;203;200;200
31.531;531;203;200;200
31.563;531;203;200;200
31.599;531;204;200;200
31.631;531;203;200;200
31.663;531;204;200;200
31.695;531;204;200;200
31.731;531;204;200;200
31.763;531;203;200;200
31.795;531;204;200;200
31.831;531;204;200;200
31.862;531;204;200;200
31.895;531;204;200;200
31.930;531;204;200;200
31.962;531;204;200;200
31.995;531;204;200;200
32.029;531;203;200;200
32.062;531;204;200;200
32.095;531;204;200;200
32.131;531;204;200;200
32.163;531;204;200;200
32.195;531;204;200;200
32.231;531;203;200;200
32.263;531;204;200;200
32.294;531;203;200;200
32.331;531;203;200;200
32.363;531;203;200;200
32.395;531;203;200;200
32.431;531;203;200;200
32.463;531;204;200;200
32.495;531;204;200;200
32.531;531;204;200;200
32.564;531;203;200;200
32.595;530;204;200;200
32.632;531;204;200;200
32.662;531;204;200;200
32.695;531;204;200;200
32.731;531;204;200;200
32.763;531;203;200;200
32.795;531;204;200;200
32.832;531;204;200;200
32.863;531;204;200;200
32.895;531;204;200;200
32.932;531;204;200;200
32.963;531;204;200;200
32.995;531;203;200;200
33.032;531;203;200;200
33.062;531;204;200;200
33.095;531;203;200;200
33.130;531;203;200;200
33.162;531;204;200;200
33.195;531;203;200;200
33.232;531;203;200;200
33.263;531;203;200;200
33.295;531;203;200;200
33.332;531;203;200;200
33.363;531;203;200;200
33.395;531;204;200;200
33.432;531;203;200;200
33.463;531;203;200;200
33.495;531;203;200;200
33.531;531;204;200;200
33.563;531;203;200;200
33.595;531;204;200;200
33.631;531;204;200;200
33.664;531;204;200;200
33.695;531;203;200;200
33.732;531;204;200;200
33.763;531;204;200;200
33.795;531;204;200;200
33.831;531;204;200;200
33.863;531;204;200;200
33.895;531;204;200;200
33.931;531;203;200;200
33.963;531;204;200;200
33.995;531;204;200;200
34.031;531;203;200;200
34.063;531;204;200;200
34.095;531;204;200;200
34.131;531;203;200;200
34.163;531;203;200;200
34.196;531;204;200;200
34.231;531;203;200;200
34.263;531;203;200;200
34.295;531;203;200;200
34.331;531;203;200;200
34.363;531;203;200;200
34.395;531;204;200;200
34.431;531;204;200;200
34.463;531;204;200;200
34.495;531;203;200;200
34.531;531;204;200;200
34.563;531;204;200;200
34.595;531;204;200;200
34.631;531;204;200;200
34.663;531;204;200;200
34.695;531;203;200;200
34.732;531;204;200;200
34.763;531;203;200;200
34.795;531;204;200;200
34.832;531;203;200;200
34.863;531;204;200;200
34.895;531;204;200;200
34.931;531;204;200;200
34.964;531;203;200;199
34.995;531;204;200;199
35.035;531;204;200;199
35.063;531;203;200;200
35.095;531;204;200;200
35.130;531;204;200;100
35.162;531;203;200;100
35.195;531;204;200;100
35.232;531;203;200;100
35.264;531;203;200;100
35.296;531;203;200;100
35.332;531;203;200;100
35.364;531;204;200;100
35.396;531;203;200;100
35.432;531;204;200;100
35.464;531;204;200;100
35.496;531;203;200;100
